Code_commune_INSEE;Nom_commune;Code_postal;Ligne_5;Libellé_d_acheminement;coordonnees_gps
83144;LA VALETTE DU VAR;83160;;LA VALETTE DU VAR;43.1499152044,5.99222538877
80760;TILLOY FLORIVILLE;80220;;TILLOY FLORIVILLE;49.9915414775,1.59869864027
91617;TIGERY;91250;;TIGERY;48.6444988439,2.51906038006
83149;VILLECROZE;83690;;VILLECROZE;43.564445349,6.28543419016
80763;LE TITRE;80132;;LE TITRE;50.18824872,1.80178576821
91635;VAUHALLAN;91430;;VAUHALLAN;48.7307999031,2.19905265979
84002;ANSOUIS;84240;;ANSOUIS;43.7365172868,5.47136689464
80770;TULLY;80130;;TULLY;50.0820037306,1.51459597406
91645;VERRIERES LE BUISSON;91370;;VERRIERES LE BUISSON;48.75044312,2.25171297214
84008;LE BARROUX;84330;;LE BARROUX;44.1547724058,5.09918948911
80785;VECQUEMONT;80800;;VECQUEMONT;49.8906655541,2.44061102336
91649;VERT LE PETIT;91710;;VERT LE PETIT;48.552025472,2.36598547883
84017;BEDOIN;84410;;BEDOIN;44.1374624096,5.23446005284
80787;VERCOURT;80120;;VERCOURT;50.296430457,1.70416946449
91662;VILLECONIN;91580;;VILLECONIN;48.5019182614,2.12813043077
84019;BOLLENE;84500;;BOLLENE;44.2882016409,4.75235956257
80790;VERPILLIERES;80700;;VERPILLIERES;49.6670347072,2.82381303765
91667;VILLEMOISSON SUR ORGE;91360;;VILLEMOISSON SUR ORGE;48.6613107676,2.33108879096
84023;BUOUX;84480;;BUOUX;43.8218210603,5.37501768295
80792;LA VICOGNE;80260;;LA VICOGNE;50.0639160287,2.32503477883
91691;YERRES;91330;;YERRES;48.7157210712,2.49273020271
84041;CRILLON LE BRAVE;84410;;CRILLON LE BRAVE;44.1180400609,5.15095331396
80800;VILLERS CAMPSART;80140;;VILLERS CAMPSART;49.8698144741,1.83537806495
92007;BAGNEUX;92220;;BAGNEUX;48.7983229866,2.30989995212
84050;GORDES;84220;;GORDES;43.909019241,5.19801978618
80803;VILLERS LES ROYE;80700;;VILLERS LES ROYE;49.7063943407,2.73634847272
92020;CHATILLON;92320;;CHATILLON;48.8034091756,2.28799131883
84051;GOULT;84220;;GOULT;43.8672520591,5.24782759369
80804;VILLERS SOUS AILLY;80690;;VILLERS SOUS AILLY;50.0624746155,2.01779325981
92047;MARNES LA COQUETTE;92430;;MARNES LA COQUETTE;48.830271264,2.16647261735
84053;GRILLON;84600;;GRILLON;44.3945766896,4.93414256152
80815;VRON;80120;;VRON;50.316036457,1.76410075845
92048;MEUDON;92190;;MEUDON;48.8037275796,2.22696287829
84054;L ISLE SUR LA SORGUE;84800;;L ISLE SUR LA SORGUE;43.913397592,5.05664277545
80820;WARLOY BAILLON;80300;;WARLOY BAILLON;50.0171155798,2.53081565399
92051;NEUILLY SUR SEINE;92200;;NEUILLY SUR SEINE;48.8853719688,2.26642584746
84056;JONQUIERES;84150;;JONQUIERES;44.1318029558,4.91341542999
80825;WIRY AU MONT;80270;;WIRY AU MONT;49.9557938172,1.84218246146
92076;VAUCRESSON;92420;;VAUCRESSON;48.8410515899,2.16026455161
84065;LAURIS;84360;;LAURIS;43.7630365491,5.30333693211
80836;YONVAL;80132;;YONVAL;50.0899110126,1.78671680483
92077;VILLE D AVRAY;92410;;VILLE D AVRAY;48.8215895592,2.17761311514
84071;MAUBEC;84660;;MAUBEC;43.8417800592,5.13767903423
81003;ALBAN;81250;;ALBAN;43.8843961225,2.45700986389
93005;AULNAY SOUS BOIS;93600;;AULNAY SOUS BOIS;48.9458384367,2.49329041687
84072;MAZAN;84380;;MAZAN;44.0545320098,5.13048600927
81004;ALBI;81000;;ALBI;43.9258213622,2.14686328555
93010;BONDY;93140;;BONDY;48.9023234526,2.4837276939
84079;MONIEUX;84390;;MONIEUX;44.0568668171,5.34149223081
81006;ALGANS;81470;;ALGANS;43.6001082724,1.89151438957
93029;DRANCY;93700;;DRANCY;48.9234246259,2.44492688692
84081;MORIERES LES AVIGNON;84310;;MORIERES LES AVIGNON;43.9337788848,4.90875878315
81010;AMBIALET;81430;;AMBIALET;43.9263758841,2.37579999159
93046;LIVRY GARGAN;93190;;LIVRY GARGAN;48.9197633213,2.53486592332
84083;MORNAS;84550;;MORNAS;44.2037476388,4.74014549297
81016;ARFONS;81110;;ARFONS;43.4246280081,2.18966306697
93062;LE RAINCY;93340;;LE RAINCY;48.8967447585,2.51973664021
84094;PUYMERAS;84110;;PUYMERAS;44.2849517081,5.13590933781
81017;ARIFAT;81360;;ARIFAT;43.7758760162,2.3529229423
93063;ROMAINVILLE;93230;;ROMAINVILLE;48.8852118968,2.43767884231
84100;LA ROQUE ALRIC;84190;;LA ROQUE ALRIC;44.1448441393,5.06883398959
81023;BARRE;81320;;BARRE;43.7432621915,2.81599308412
93073;TREMBLAY EN FRANCE;93290;;TREMBLAY EN FRANCE;48.9784304121,2.55468501543
84103;RUSTREL;84400;;RUSTREL;43.9299576961,5.47580805616
81024;BEAUVAIS SUR TESCOU;81630;;BEAUVAIS SUR TESCOU;43.8981519823,1.57160347509
93077;VILLEMOMBLE;93250;;VILLEMOMBLE;48.8848370021,2.50893406035
84105;SAIGNON;84400;;SAIGNON;43.8604088316,5.43831613647
81026;BELLEGARDE MARSAL;81430;MARSAL;BELLEGARDE MARSAL;43.9045721736,2.27727320222
93078;VILLEPINTE;93420;;VILLEPINTE;48.9590202538,2.53630634206
84108;ST DIDIER;84210;;ST DIDIER;44.0092549793,5.10865247521
81028;BERLATS;81260;;BERLATS;43.6990584222,2.56292415401
94003;ARCUEIL;94110;;ARCUEIL;48.8058803597,2.33351024984
84110;ST LEGER DU VENTOUX;84390;;ST LEGER DU VENTOUX;44.2059476763,5.27072625011
81040;BROUSSE;81440;;BROUSSE;43.720141927,2.06153730693
94015;BRY SUR MARNE;94360;;BRY SUR MARNE;48.8384095661,2.52319657626
84123;SAULT;84390;;SAULT;44.0729876027,5.39889956617
81061;CASTANET;81150;;CASTANET;43.9734777518,2.03636220381
94043;LE KREMLIN BICETRE;94270;;LE KREMLIN BICETRE;48.809220102,2.35657965243
84129;SORGUES;84700;;SORGUES;44.0145763951,4.86740515419
81066;CAUCALIERES;81200;;CAUCALIERES;43.5399609489,2.31043142734
94044;LIMEIL BREVANNES;94450;;LIMEIL BREVANNES;48.7450357782,2.48936184357
84144;VIENS;84750;;VIENS;43.9031226397,5.5602158314
81069;CORDES SUR CIEL;81170;;CORDES SUR CIEL;44.0681683828,1.95360871103
94048;MAROLLES EN BRIE;94440;;MAROLLES EN BRIE;48.7394780616,2.55491338455
85005;ANTIGNY;85120;;ANTIGNY;46.6191770822,-0.767030058653
81076;CUQ TOULZA;81470;;CUQ TOULZA;43.5623792755,1.88686468644
94054;ORLY;94310;;ORLY;48.7429320073,2.39468296999
85008;AUBIGNY LES CLOUZEAUX;85430;LES CLOUZEAUX;AUBIGNY LES CLOUZEAUX;46.6028241769,-1.46743549114
81080;DONNAZAC;81170;;DONNAZAC;44.0124743506,1.94438171897
85009;AUCHAY SUR VENDEE;85200;AUZAY;AUCHAY SUR VENDEE;46.4474386161,-0.876574265149
81087;FAYSSAC;81150;;FAYSSAC;43.9601258045,1.98037928954
85019;BELLEVIGNY;85170;BELLEVILLE SUR VIE;BELLEVIGNY;46.7756383534,-1.43313700054
81088;FAUCH;81120;;FAUCH;43.8391719667,2.25836350572
85023;BESSAY;85320;;BESSAY;46.5397253861,-1.17028433093
81092;FIAC;81500;;FIAC;43.699007933,1.90988416246
85035;BRETIGNOLLES SUR MER;85470;;BRETIGNOLLES SUR MER;46.6374826705,-1.86324200464
81099;GAILLAC;81600;;GAILLAC;43.9170968776,1.88647213801
85036;LA BRETONNIERE LA CLAYE;85320;;LA BRETONNIERE LA CLAYE;46.4879459421,-1.26773426545
81100;GARREVAQUES;81700;;GARREVAQUES;43.4927448733,1.98351501119
85045;LA CHAIZE GIRAUD;85220;;LA CHAIZE GIRAUD;46.6476375058,-1.81865076161
81106;GRAZAC;81800;;GRAZAC;43.8499819976,1.64948464034
85046;LA CHAIZE LE VICOMTE;85310;;LA CHAIZE LE VICOMTE;46.6729533879,-1.29188591019
81109;JONQUIERES;81440;;JONQUIERES;43.6585990989,2.14341169546
85047;CHALLANS;85300;;CHALLANS;46.8354416653,-1.84036683139
81122;LACAPELLE PINET;81340;;LACAPELLE PINET;44.0677076414,2.35434693156
85076;CUGAND;85610;;CUGAND;47.0602388146,-1.25289811103
81124;LACAUNE;81230;;LACAUNE;43.6972753085,2.68833285874
85092;FONTENAY LE COMTE;85200;;FONTENAY LE COMTE;46.4563186117,-0.793449510859
81125;LACAZE;81330;;LACAZE;43.7430264431,2.50920247729
85093;FOUGERE;85480;;FOUGERE;46.6617881911,-1.23612691916
81132;GUITALENS L ALBAREDE;81220;GUITALENS;GUITALENS L ALBAREDE;43.6378592707,2.04358289042
85095;FROIDFOND;85300;;FROIDFOND;46.8789464367,-1.75511438567
81159;MASSAC SERAN;81500;;MASSAC SERAN;43.6683120665,1.86258553389
85110;L HERMENAULT;85570;;L HERMENAULT;46.5156262822,-0.898430664265
81160;MASSAGUEL;81110;;MASSAGUEL;43.4756759795,2.17631948786
85115;LA JAUDONNIERE;85110;;LA JAUDONNIERE;46.6488761831,-0.962477574588
81168;MIRANDOL BOURGNOUNAC;81190;;MIRANDOL BOURGNOUNAC;44.1468118913,2.17074535227
85120;LANDEVIEILLE;85220;;LANDEVIEILLE;46.6444349925,-1.7854367847
81177;MONTFA;81210;;MONTFA;43.7002321561,2.22942914563
77133;COURCELLES EN BASSEE;77126;;COURCELLES EN BASSEE;48.4125606521,3.05294050556
85123;LIEZ;85420;;LIEZ;46.3698532376,-0.70502476758
81178;MONTGAILLARD;81630;;MONTGAILLARD;43.9080851557,1.60943104266
85138;MARTINET;85150;;MARTINET;46.6620680463,-1.6772013304
81191;MOUZIEYS PANENS;81170;;MOUZIEYS PANENS;44.1054127277,1.93295083712
77136;COURQUETAINE;77390;;COURQUETAINE;48.6799468611,2.74754781347
85142;LA MERLATIERE;85140;;LA MERLATIERE;46.7557703112,-1.29794577
81192;MURAT SUR VEBRE;81320;;MURAT SUR VEBRE;43.6933887734,2.86020880416
77140;COUTENCON;77154;;COUTENCON;48.4729414867,2.9972836252
85143;MERVENT;85200;;MERVENT;46.5325327351,-0.748519927998
81200;PALLEVILLE;81700;;PALLEVILLE;43.5037421049,1.9961127405
77141;COUTEVROULT;77580;;COUTEVROULT;48.8533091691,2.8480997097
85146;MONTAIGU VENDEE;85600;BOUFFERE;MONTAIGU VENDEE;46.9759800852,-1.31364530268
81201;PAMPELONNE;81190;;PAMPELONNE;44.1158346297,2.24230073337
77143;CREGY LES MEAUX;77124;;CREGY LES MEAUX;48.9776563538,2.87369096046
85156;MOUTIERS LES MAUXFAITS;85540;;MOUTIERS LES MAUXFAITS;46.489279204,-1.43622387207
81208;PEYROLE;81310;;PEYROLE;43.8140246495,1.89716126791
77145;CRISENOY;77390;;CRISENOY;48.6032562685,2.74469618837
85158;MOUZEUIL ST MARTIN;85370;;MOUZEUIL ST MARTIN;46.4591118412,-0.984449849889
81225;RIVIERES;81600;;RIVIERES;43.9157732969,1.96947284122
77147;LA CROIX EN BRIE;77370;;LA CROIX EN BRIE;48.5944942615,3.07093990033
85159;NALLIERS;85370;;NALLIERS;46.4658962703,-1.03958611312
81233;TERRE DE BANCALIE;81120;ST ANTONIN DE LACALM;TERRE DE BANCALIE;43.8091924031,2.26353154386
77150;CUISY;77165;;CUISY;49.0197878433,2.77789349097
85161;NIEUL LE DOLENT;85430;;NIEUL LE DOLENT;46.5676509922,-1.51560194548
81238;ST AMANS SOULT;81240;;ST AMANS SOULT;43.4644785772,2.47706341258
77154;DAMMARTIN SUR TIGEAUX;77163;;DAMMARTIN SUR TIGEAUX;48.8083782663,2.90339672322
85174;PETOSSE;85570;;PETOSSE;46.4796848965,-0.911734176662
81243;ST BEAUZILE;81140;;ST BEAUZILE;44.0274349161,1.81723438906
77156;DARVAULT;77140;;DARVAULT;48.277038883,2.72843016047
85178;LE POIRE SUR VIE;85170;;LE POIRE SUR VIE;46.769919754,-1.50488626452
81246;STE CECILE DU CAYROU;81140;;STE CECILE DU CAYROU;44.0018082654,1.80559449088
77167;EGLIGNY;77126;;EGLIGNY;48.4397062203,3.12418051446
85179;POIROUX;85440;;POIROUX;46.5107890457,-1.53929317556
81249;STE GEMME;81190;;STE GEMME;44.0888853221,2.19609081106
77168;EGREVILLE;77620;;EGREVILLE;48.1821285238,2.88437118271
85188;LA REORTHE;85210;;LA REORTHE;46.6113748938,-1.04881036553
81253;ST GREGOIRE;81350;;ST GREGOIRE;43.9551674192,2.26106441809
77172;ESMANS;77940;;ESMANS;48.3429519807,2.96915653301
85189;NOTRE DAME DE RIEZ;85270;;NOTRE DAME DE RIEZ;46.7532179022,-1.8935292542
81255;ST JEAN DE RIVES;81500;;ST JEAN DE RIVES;43.7346247843,1.76633924309
77175;EVRY GREGY SUR YERRE;77166;GREGY SUR YERRE;EVRY GREGY SUR YERRE;48.6536042911,2.63969411828
85191;LA ROCHE SUR YON;85000;;LA ROCHE SUR YON;46.6675261644,-1.4077954093
81256;ST JEAN DE VALS;81210;;ST JEAN DE VALS;43.6871787236,2.25694923614
77184;FLAGY;77940;;FLAGY;48.3095715742,2.91700896132
85196;ST ANDRE GOULE D OIE;85250;;ST ANDRE GOULE D OIE;46.8410224478,-1.19644211396
81258;ST JULIEN DU PUY;81440;;ST JULIEN DU PUY;43.751631087,2.08059603326
77185;FLEURY EN BIERE;77930;;FLEURY EN BIERE;48.4452091427,2.54053694793
85199;ST AUBIN LA PLAINE;85210;;ST AUBIN LA PLAINE;46.5040293195,-1.06506577005
81265;ST MICHEL DE VAX;81140;;ST MICHEL DE VAX;44.1085463735,1.80659770648
77190;FONTAINS;77370;;FONTAINS;48.521763357,3.00687060558
85213;RIVES DE L YON;85310;CHAILLE SOUS LES ORMEAUX;RIVES DE L YON;46.605637391,-1.3354497172
81275;SALLES;81640;;SALLES;44.0752776233,2.04296724146
77197;FRETOY;77320;;FRETOY;48.7063577233,3.20260750472
85216;STE GEMME LA PLAINE;85400;;STE GEMME LA PLAINE;46.4732196212,-1.11103084694
81283;SENOUILLAC;81600;;SENOUILLAC;43.947412308,1.95119521002
77198;FROMONT;77760;;FROMONT;48.2535112843,2.50835017332
85220;ST GERMAIN DE PRINCAY;85110;;ST GERMAIN DE PRINCAY;46.7356314659,-1.04299885081
81293;TAURIAC;81630;;TAURIAC;43.8795465115,1.59365631219
77199;FUBLAINES;77470;;FUBLAINES;48.939144787,2.94066585893
85222;ST GILLES CROIX DE VIE;85800;;ST GILLES CROIX DE VIE;46.6904708814,-1.91946363327
81308;VALENCE D ALBIGEOIS;81340;;VALENCE D ALBIGEOIS;44.0155454064,2.3857453557
77229;LA HOUSSAYE EN BRIE;77610;;LA HOUSSAYE EN BRIE;48.756188625,2.86795216078
85227;ST HILAIRE DES LOGES;85240;;ST HILAIRE DES LOGES;46.4747117878,-0.650611151998
81309;VAOUR;81140;;VAOUR;44.070490584,1.80207559018
77233;IVERNY;77165;;IVERNY;48.9962439672,2.79088918596
85235;ST JUIRE CHAMPGILLON;85210;;ST JUIRE CHAMPGILLON;46.5882648491,-1.00959676911
81315;VIELMUR SUR AGOUT;81570;;VIELMUR SUR AGOUT;43.6274174186,2.10074049718
77234;JABLINES;77450;;JABLINES;48.9144697442,2.7566018167
85245;ST MARTIN DES FONTAINES;85570;;ST MARTIN DES FONTAINES;46.5464637508,-0.907394581139
81316;VIEUX;81140;;VIEUX;43.9964922909,1.86610930745
77235;JAIGNES;77440;;JAIGNES;48.9870552422,3.07455824871
85247;ST MARTIN DES TILLEULS;85130;;ST MARTIN DES TILLEULS;46.9711539531,-1.06282621567
81318;VILLENEUVE LES LAVAUR;81500;;VILLENEUVE LES LAVAUR;43.6007072849,1.78331121274
77246;LECHELLE;77171;;LECHELLE;48.5720242437,3.38931768623
77108;CHELLES;77500;;CHELLES;48.883962967,2.59686448583
85251;ST MAURICE DES NOUES;85120;;ST MAURICE DES NOUES;46.5955876221,-0.724327725888
81324;VIVIERS LES LAVAUR;81500;;VIVIERS LES LAVAUR;43.6309479905,1.79117670514
77252;LIMOGES FOURCHES;77550;;LIMOGES FOURCHES;48.6265916189,2.66952295413
77114;CHEVRY COSSIGNY;77173;;CHEVRY COSSIGNY;48.7228150234,2.67680477981
85259;ST PAUL EN PAREDS;85500;;ST PAUL EN PAREDS;46.8303789022,-0.964515191283
81325;VIVIERS LES MONTAGNES;81290;;VIVIERS LES MONTAGNES;43.5498302673,2.17556071709
77262;LOUAN VILLEGRUIS FONTAINE;77560;FONTAINE SOUS MONTAIGUILLON;LOUAN VILLEGRUIS FONTAINE;48.6145636708,3.48915109409
77116;CHOISY EN BRIE;77320;;CHOISY EN BRIE;48.764988826,3.21324104844
85273;ST URBAIN;85230;;ST URBAIN;46.8818371328,-2.01607828912
81326;STE CROIX;81150;;STE CROIX;43.9703149708,2.07210937838
77269;MAINCY;77950;;MAINCY;48.554015687,2.70614781441
77123;COMPANS;77290;;COMPANS;48.9892298685,2.6561103822
85284;SOULLANS;85300;;SOULLANS;46.7951288466,-1.91392699457
82001;ALBEFEUILLE LAGARDE;82290;;ALBEFEUILLE LAGARDE;44.0482971636,1.27398142654
77272;MAISON ROUGE;77370;;MAISON ROUGE;48.5549428355,3.15134604553
77124;CONCHES SUR GONDOIRE;77600;;CONCHES SUR GONDOIRE;48.8575681036,2.71923246791
85293;TIFFAUGES;85130;;TIFFAUGES;47.0020573556,-1.09858009203
82012;LES BARTHES;82100;;LES BARTHES;44.0911919961,1.17175938538
77276;MAREUIL LES MEAUX;77100;;MAREUIL LES MEAUX;48.9236226268,2.86975697306
77128;COUILLY PONT AUX DAMES;77860;;COUILLY PONT AUX DAMES;48.8816698375,2.86534000286
85295;TREIZE SEPTIERS;85600;;TREIZE SEPTIERS;46.9975586143,-1.23193361154
82014;BEAUPUY;82600;;BEAUPUY;43.8187281696,1.11607060391
77277;MARLES EN BRIE;77610;;MARLES EN BRIE;48.7249445304,2.88847597866
77146;CROISSY BEAUBOURG;77183;;CROISSY BEAUBOURG;48.8167092612,2.65547869791
85300;VENANSAULT;85190;;VENANSAULT;46.685677363,-1.54112129191
82027;CAMPSAS;82370;;CAMPSAS;43.8873028891,1.32880119974
77285;LE MEE SUR SEINE;77350;;LE MEE SUR SEINE;48.5394588477,2.62902482677
85302;CHANVERRIE;85130;LA VERRIE;CHANVERRIE;46.9634774521,-0.985340006089
82035;CAUMONT;82210;;CAUMONT;44.0211223113,0.9973632278
77288;MELUN;77000;;MELUN;48.5444723553,2.65795821917
85307;LA FAUTE SUR MER;85460;;LA FAUTE SUR MER;46.3199919131,-1.31487049579
82039;CAYRAC;82440;;CAYRAC;44.1039406465,1.47852315966
77289;MELZ SUR SEINE;77171;;MELZ SUR SEINE;48.5040892203,3.39694181186
86002;AMBERRE;86110;;AMBERRE;46.7578511349,0.153603662903
82041;CAZALS;82140;;CAZALS;44.1249834446,1.6848635445
77298;MONS EN MONTOIS;77520;;MONS EN MONTOIS;48.4912312558,3.13957041829
86013;AULNAY;86330;;AULNAY;46.9060273599,0.0912871261314
82045;CORDES TOLOSANNES;82700;;CORDES TOLOSANNES;43.9758898256,1.13586987845
77300;MONTCEAUX LES MEAUX;77470;;MONTCEAUX LES MEAUX;48.9434088877,2.99444163212
86014;AVAILLES EN CHATELLERAULT;86530;;AVAILLES EN CHATELLERAULT;46.7561922634,0.569776256918
82048;DIEUPENTALE;82170;;DIEUPENTALE;43.8686375923,1.27914799068
77301;MONTCEAUX LES PROVINS;77151;;MONTCEAUX LES PROVINS;48.6965479073,3.444463614
86015;AVAILLES LIMOUZINE;86460;;AVAILLES LIMOUZINE;46.1339246514,0.647417301116
82049;DONZAC;82340;;DONZAC;44.1025353418,0.814008819185
77304;MONTENILS;77320;;MONTENILS;48.835294187,3.47842344404
86016;AVANTON;86170;;AVANTON;46.6636113656,0.304857474533
82058;FAJOLLES;82210;;FAJOLLES;43.9666339943,1.01247908889
77305;MONTEREAU FAULT YONNE;77130;;MONTEREAU FAULT YONNE;48.3898830911,2.96155479657
86019;BEAUMONT ST CYR;86130;ST CYR;BEAUMONT ST CYR;46.7432070332,0.436999990753
82074;GRAMONT;82120;;GRAMONT;43.9426554834,0.787981814153
77308;MONTGE EN GOELE;77230;;MONTGE EN GOELE;49.0293871876,2.74391030915
86034;BOURESSE;86410;;BOURESSE;46.3555804441,0.581776252494
82078;LABASTIDE DE PENNE;82240;;LABASTIDE DE PENNE;44.2817437019,1.59192694474
77316;MORET LOING ET ORVANNE;77250;VENEUX LES SABLONS;MORET LOING ET ORVANNE;48.365092921,2.81172585849
86035;BOURG ARCHAMBAULT;86390;;BOURG ARCHAMBAULT;46.3726210899,1.00188704322
82079;LABASTIDE ST PIERRE;82370;;LABASTIDE ST PIERRE;43.9190655964,1.34640200769
77335;CHAUCONIN NEUFMONTIERS;77124;;CHAUCONIN NEUFMONTIERS;48.9719332783,2.83158634864
86038;BRION;86160;;BRION;46.357045926,0.472294724687
82085;LACOURT ST PIERRE;82290;;LACOURT ST PIERRE;43.9885803671,1.27169521858
77336;NEUFMOUTIERS EN BRIE;77610;;NEUFMOUTIERS EN BRIE;48.7742365844,2.82602108151
86040;LA BUSSIERE;86310;;LA BUSSIERE;46.6315763741,0.82155717047
82087;LAFRANCAISE;82130;;LAFRANCAISE;44.13545336,1.24021964059
77339;NOISY SUR ECOLE;77123;;NOISY SUR ECOLE;48.3776889866,2.50874542385
86041;BUXEROLLES;86180;;BUXEROLLES;46.6054095506,0.369205479606
82101;MALAUSE;82200;;MALAUSE;44.0899884213,0.971913032435
77343;OCQUERRE;77440;;OCQUERRE;49.0335795596,3.06016213237
86046;CENON SUR VIENNE;86530;;CENON SUR VIENNE;46.7589403896,0.529064773205
82114;MONBEQUI;82170;;MONBEQUI;43.8913749856,1.23224903007
77349;OTHIS;77280;;OTHIS;49.082725931,2.65422672381
86048;CHABOURNAY;86380;;CHABOURNAY;46.7196688259,0.269258187544
82116;MONTAGUDET;82110;;MONTAGUDET;44.2476837201,1.08705282102
77350;OZOIR LA FERRIERE;77330;;OZOIR LA FERRIERE;48.7635612396,2.67962508199
86054;CHAMPNIERS;86400;;CHAMPNIERS;46.2148195994,0.327805032659
82119;MONTALZAT;82270;;MONTALZAT;44.2084619848,1.51721472042
77352;OZOUER LE VOULGIS;77390;;OZOUER LE VOULGIS;48.6647166241,2.77681122892
86065;CHATEAU LARCHER;86370;;CHATEAU LARCHER;46.4163092918,0.300807728817
82124;MONTBETON;82290;;MONTBETON;44.0135610101,1.2703654947
77360;PEZARCHES;77131;;PEZARCHES;48.7441065539,2.99013605672
86072;CHENEVELLES;86450;;CHENEVELLES;46.7240115678,0.674147109983
82130;MONTJOI;82400;;MONTJOI;44.2043392824,0.930124213553
77363;LE PIN;77181;;LE PIN;48.9144329004,2.62838554691
86073;CHERVES;86170;;CHERVES;46.6943513948,0.0270041425401
82132;MONTRICOUX;82800;;MONTRICOUX;44.1035057733,1.62418942804
77365;LE PLESSIS FEU AUSSOUX;77540;;LE PLESSIS FEU AUSSOUX;48.7130840275,3.03898703443
86077;CIVAUX;86320;;CIVAUX;46.4423086476,0.66823243898
82133;MOUILLAC;82160;;MOUILLAC;44.2755002172,1.67305723666
77368;POIGNY;77160;;POIGNY;48.5449283297,3.27716740959
86079;LA ROCHE RIGAULT;86200;;LA ROCHE RIGAULT;46.9698026391,0.170597990866
82134;NEGREPELISSE;82800;;NEGREPELISSE;44.0631437696,1.52813602608
77371;POMMEUSE;77515;;POMMEUSE;48.8178723511,3.00613268677
86082;VALENCE EN POITOU;86700;CEAUX EN COUHE;VALENCE EN POITOU;46.2960515844,0.179497066899
82146;PUYGAILLARD DE LOMAGNE;82120;;PUYGAILLARD DE LOMAGNE;43.9687272643,0.893447284352
77373;PONTAULT COMBAULT;77340;;PONTAULT COMBAULT;48.7871411658,2.61407436985
86082;VALENCE EN POITOU;86700;VAUX;VALENCE EN POITOU;46.2960515844,0.179497066899
82152;ST AIGNAN;82100;;ST AIGNAN;44.0231974542,1.07335605665
77376;PRECY SUR MARNE;77410;;PRECY SUR MARNE;48.932278559,2.76825616233
86085;COUSSAY;86110;;COUSSAY;46.8386789415,0.201706399643
82162;ST GEORGES;82240;;ST GEORGES;44.2182015153,1.63984516896
77377;PRESLES EN BRIE;77220;;PRESLES EN BRIE;48.7132293584,2.73724881309
86086;COUSSAY LES BOIS;86270;;COUSSAY LES BOIS;46.8131222702,0.725467078625
82170;ST PAUL D ESPIS;82400;;ST PAUL D ESPIS;44.1401354751,1.00203700461
77379;PROVINS;77160;;PROVINS;48.5633093312,3.28756780085
86090;CURCAY SUR DIVE;86120;;CURCAY SUR DIVE;47.012286666,-0.0577125676726
82181;SISTELS;82340;;SISTELS;44.0529870158,0.78331430404
77380;PUISIEUX;77139;;PUISIEUX;49.0654141426,2.91537283877
86102;FROZES;86190;;FROZES;46.6645340062,0.134127229856
82182;TOUFFAILLES;82190;;TOUFFAILLES;44.2755478135,1.03805964935
77384;REAU;77550;;REAU;48.6073931366,2.62398597049
86104;GENOUILLE;86250;;GENOUILLE;46.101002656,0.338161906694
82192;VERLHAC TESCOU;82230;;VERLHAC TESCOU;43.9330870043,1.53273779471
77391;ROUILLY;77160;;ROUILLY;48.5914740007,3.28881979874
86108;LA GRIMAUDIERE;86110;VERGER SUR DIVE;LA GRIMAUDIERE;46.8026516286,0.0301338119599
83011;BARGEMON;83830;;BARGEMON;43.6333104555,6.54244589208
77395;RUMONT;77760;;RUMONT;48.2703586481,2.4951176944
86108;LA GRIMAUDIERE;86330;;LA GRIMAUDIERE;46.8026516286,0.0301338119599
83017;BELGENTIER;83210;;BELGENTIER;43.2399564384,5.99665900105
77397;SAACY SUR MARNE;77730;;SAACY SUR MARNE;48.9510388059,3.21708919555
86108;LA GRIMAUDIERE;86330;NOTRE DAME D OR;LA GRIMAUDIERE;46.8026516286,0.0301338119599
83019;BORMES LES MIMOSAS;83230;;BORMES LES MIMOSAS;43.1622722101,6.34956987347
77401;STE AULDE;77260;;STE AULDE;49.0030713082,3.1746031904
86109;GUESNES;86420;;GUESNES;46.9083772846,0.149597143414
83020;LE BOURGUET;83840;;LE BOURGUET;43.7800937383,6.50345035592
77404;STE COLOMBE;77650;;STE COLOMBE;48.5343555436,3.25919071204
86110;HAIMS;86310;;HAIMS;46.513121388,0.927029519838
83022;BRENON;83840;;BRENON;43.7658451995,6.53777644844
77405;ST CYR SUR MORIN;77750;;ST CYR SUR MORIN;48.9119288243,3.17472722013
86111;INGRANDES;86220;;INGRANDES;46.8739924084,0.59309229474
83027;LA CADIERE D AZUR;83740;;LA CADIERE D AZUR;43.2032263059,5.72471001592
77410;ST GERMAIN LAXIS;77950;;ST GERMAIN LAXIS;48.5862771914,2.70637166512
86113;ITEUIL;86240;;ITEUIL;46.484768544,0.291606821215
83027;LA CADIERE D AZUR;83740;GRAND MOULIN;LA CADIERE D AZUR;43.2032263059,5.72471001592
77423;ST MARTIN DES CHAMPS;77320;;ST MARTIN DES CHAMPS;48.7883444526,3.33427084633
